Internal ID,Date,Document Number,Name,Currency,Amount (Foreign Currency),Amount
2325515,07/25/2018,SO80-01487,On Top Roofing - UT,USA,"$1,323.64",1323.64
2325411,07/25/2018,SO80-01486,ANNB Roofing,USA,$137.77,137.77
2323959,07/25/2018,SO80-01485,Sheffield Metals International,USA,"$6,020.00",6020
2323555,07/25/2018,SO80-01484,Ira Cockett,USA,$0.00,0
2323249,07/25/2018,SO80-01483,Rain Trade Corp.,USA,"$9,684.00",9684
2318610,07/25/2018,SO80-01482,Twin Peaks Panels,USA,"$4,116.00",4116
2314891,07/25/2018,SO80-01481,Roofman Ltd,USA,$274.35,274.35
2313347,07/25/2018,SO80-01480,Storage Structures,USA,$621.62,621.62
2311205,07/25/2018,SO80-01479,Georgia Metals,USA,"$5,720.00",5720
2311203,07/25/2018,SO80-01478,Intercompany - Mexico de New Tech Machinery,USA,$100.00,100
2308078,07/24/2018,SO80-01477,Town and Country Metals,USA,"$2,711.12",2711.12
2307769,07/24/2018,SO80-01476,Sheffield Metals International,USA,"$21,219.00",21219
2307365,07/24/2018,SO80-01475,"OneWay Seamless Gutters, LLC",USA,"$9,382.99",9382.99
2307360,07/24/2018,SO80-01474,Barnett Roofing LLC,USA,"$4,727.50",4727.5
2307042,07/24/2018,SO80-01473,CR Gutters,USA,$70.36,70.36
2306935,07/24/2018,SO80-01472,Total Roofing Systems - FL (aka Dynamic Metals),USA,$405.11,405.11
2306831,07/24/2018,SO80-01471,Karr's Building Supply,USA,$115.76,115.76
2306829,07/24/2018,SO80-01470,"Magnum Tools, LLC",USA,"$7,616.00",7616
2306311,07/24/2018,SO80-01469,Modern Builders Supply Inc.,USA,"$5,672.00",5672
2306107,07/24/2018,SO80-01468,Drexel Metals/Sunlast Metals,USA,"$1,011.16",1011.16
2305896,07/24/2018,SO80-01467,Sapphire Roofing,USA,"$16,730.00",16730
2304184,07/24/2018,SO80-01466,Clein's Xterior Supply Company,USA,$440.24,440.24
2302359,07/24/2018,SO80-01465,Corey Construction,USA,"$1,322.89",1322.89
2301458,07/24/2018,SO80-01464,"Drexel Metals, Inc.",USA,$279.56,279.56
2299730,07/31/2018,SO80-01463,Flynn Companies,USA,"$18,445.00",18445
2298049,07/24/2018,SO80-01462,Long Creek Steel,USA,$734.05,734.05
2296330,07/24/2018,SO80-01461,Spectra Gutter Systems,USA,$56.31,56.31
2295817,07/24/2018,SO80-01460,Modern Metals,USA,$189.38,189.38
2285547,07/23/2018,SO80-01459,Rain Trade Corp.,USA,"$6,404.00",6404
2285443,07/23/2018,SO80-01458,MR6 Tech Services Inc.,USA,$79.77,79.77
2285442,07/23/2018,SO80-01457,Spectra Gutter Systems,USA,$140.00,140
2279515,07/23/2018,SO80-01456,Coleman Roofing,USA,$0.00,0
2275976,07/23/2018,SO80-01455,Cobrad LLC,USA,"$1,814.77",1814.77
2274255,07/23/2018,SO80-01454,Bottom Line Construction,USA,$0.00,0
2273413,07/23/2018,SO80-01453,Cross Construction,USA,"$63,600.00",63600
2273212,07/23/2018,SO80-01452,Sheffield Metals International,USA,$0.00,0
2272903,07/23/2018,SO80-01451,Karr's Building Supply,USA,$399.12,399.12
2270692,07/21/2018,SO80-01450,Viotell Roofing Solutions,USA,$0.00,0
2270591,07/21/2018,SO80-01449,Bottom Line Construction,USA,$0.00,0
2263138,07/20/2018,SO80-01448,INO Gutters - Hawaii,USA,"$10,480.00",10480
2259993,07/20/2018,SO80-01447,Metal Formers Inc,USA,$119.42,119.42
2259992,07/20/2018,SO80-01446,Karr's Building Supply,USA,$488.58,488.58
2259789,07/20/2018,SO80-01445,Quality Building Supply - TN,USA,"$59,985.00",59985
2258485,07/20/2018,SO80-01444,Karr's Building Supply,USA,"$42,125.75",42125.75
2256033,07/20/2018,SO80-01443,Premier Roof Solutions / Top Metal Works,USA,$196.37,196.37
2254222,07/20/2018,SO80-01442,Gutterfrance,USA,"$29,300.00",29300
2253710,07/20/2018,SO80-01441,Modern Builders Supply Inc.,USA,"$7,616.00",7616
2251823,07/19/2018,SO80-01440,Gutterfrance,USA,"$18,400.00",18400
2251495,07/19/2018,SO80-01439,Karr's Building Supply,USA,$0.00,0
2251492,07/19/2018,SO80-01438,Karr's Building Supply,USA,$0.00,0
2251472,07/19/2018,SO80-01437,Freeport Construction Co,USA,"$1,096.60",1096.6
2251324,07/19/2018,SO80-01436,Sapphire Roofing,USA,"$63,050.38",63050.38
2248452,07/19/2018,SO80-01435,Clark's Seamless Gutters,USA,$23.07,23.07
2248348,07/19/2018,SO80-01434,Steve's Seamless Gutters,USA,$116.77,116.77
2248247,07/19/2018,SO80-01433,Spectra Gutter Systems,USA,"$8,940.00",8940
2248045,07/19/2018,SO80-01432,Coleman Roofing,USA,$0.00,0
2247003,07/19/2018,SO80-01431,Lone Star Exteriors,USA,$52.39,52.39
2245547,07/19/2018,SO80-01430,Custom Bilt Metals,USA,$816.39,816.39
2243128,07/19/2018,SO80-01429,Spectra Gutter Systems,USA,"$7,316.00",7316
2242823,07/19/2018,SO80-01428,J Dog Seamless Gutters,USA,$0.00,0
2242716,07/19/2018,SO80-01427,Aluminum Associates,USA,"$12,872.00",12872
2242611,07/19/2018,SO80-01426,Modern Builders Supply Inc.,USA,$404.00,404
2242508,07/19/2018,SO80-01425,Modern Builders Supply Inc.,USA,"$3,112.00",3112
2242400,07/19/2018,SO80-01424,"Drexel Metals, Inc.",USA,$518.47,518.47
2238295,07/18/2018,SO80-01423,Custom Bilt Metals,USA,$588.02,588.02
2237588,07/18/2018,SO80-01422,Ruiz Gutters LLC,USA,"$10,080.00",10080
2237586,07/18/2018,SO80-01421,Karr's Building Supply,USA,$0.00,0
2236763,07/18/2018,SO80-01420,Karr's Building Supply,USA,$65.31,65.31
2236657,07/18/2018,SO80-01419,Rain Trade Corp.,USA,"$6,196.00",6196
2236345,07/18/2018,SO80-01418,Morskate Manufacturing,USA,$53.55,53.55
2236238,07/18/2018,SO80-01417,Metal Construction Technologies Co,USA,$0.00,0
2232684,07/18/2018,SO81-00020,New Tech Machinery – Denver,USA,"$51,408.18",51408.18
2232279,07/18/2018,SO80-01416,"JD Metals, LLC",USA,$373.42,373.42
2231404,07/18/2018,SO80-01415,Karr's Building Supply,USA,"$59,786.50",59786.5
2226140,07/18/2018,SO80-01414,Karr's Building Supply,USA,$200.67,200.67
2216758,07/17/2018,SO80-01413,Dunn & Abee Inc.,USA,"$1,483.53",1483.53
2214278,07/17/2018,SO80-01412,Rain Trade Corp.,USA,$150.00,150
2213057,07/17/2018,SO80-01411,Bob Behrends Roofing,USA,"$3,116.47",3116.47
2212756,07/17/2018,SO80-01410,Grand Mountain Construction Co.,USA,"$3,229.50",3229.5
2207553,07/17/2018,SO80-01409,Parraghi Roofing and Sheetmetal,USA,$609.98,609.98
2206947,07/17/2018,SO80-01408,Interstate Roofing,USA,$0.00,0
2205940,07/17/2018,SO80-01407,Karr's Building Supply,USA,$601.76,601.76
2205932,07/17/2018,SO80-01406,S&S Gutters,USA,$0.00,0
2197394,07/16/2018,SO80-01405,Copper Nail Roofing,USA,$145.76,145.76
2197087,07/16/2018,SO80-01404,Rain Trade Corp.,USA,"$8,940.00",8940
2195370,07/16/2018,SO80-01403,Modern Builders Supply Inc.,USA,"$6,196.00",6196
2194637,07/16/2018,SO80-01402,Bottom Line Construction,USA,$0.00,0
2193902,07/16/2018,SO80-01401,Finished Work Roofing,USA,"$2,112.60",2112.6
2193799,07/16/2018,SO80-01400,Rain Trade Corp.,USA,"$8,940.00",8940
2190119,07/16/2018,SO80-01399,Spectra Gutter Systems,USA,$679.50,679.5
2189392,07/16/2018,SO80-01398,"Harlow Sheetmetal, LLC",USA,$0.00,0
2186118,07/16/2018,SO80-01397,Del Junco Roofing Inc.,USA,$314.06,314.06
2182387,07/16/2018,SO80-01396,Atlantic Gutter Supply Inc.,USA,$208.22,208.22
2178748,07/13/2018,SO80-01395,Englert Inc.,USA,$370.00,370
2178647,07/13/2018,SO80-01394,Rocky Mountain Gutters,USA,$0.00,0
2178446,07/13/2018,SO80-01393,Englert Inc.,USA,$53.00,53
2177028,07/13/2018,SO80-01392,Calidad Machinery & Equip,USA,$77.94,77.94
2175184,07/13/2018,SO80-01391,Rain Trade Corp.,USA,"$3,112.00",3112
2171955,07/13/2018,SO80-01390,Parraghi Roofing and Sheetmetal,USA,$95.00,95
2169183,07/13/2018,SO80-01389,Colorado Gutter Professionals LLC,USA,$125.00,125
2167265,07/13/2018,SO80-01388,R & B Roofing LLC - TX,USA,$496.42,496.42
2165420,07/13/2018,SO80-01387,Premier Roofing - CO,USA,"$53,630.00",53630
2160993,07/13/2018,SO80-01386,Best Buy Metals,USA,"$3,003.45",3003.45
2153725,07-12-2018,SO80-01385,Art Construction,USA,"$1,065.47",1065.47
2153624,07-12-2018,SO80-01384,Prairie West,USA,$125.00,125
2152514,07-12-2018,SO80-01383,Gulf Coast Supply,USA,$152.52,152.52
2151415,07-12-2018,SO80-01382,National Metal Sales,USA,"$10,656.25",10656.25
2151014,07-12-2018,SO80-01381,Brubacher Seamless,USA,$513.00,513
2149099,07-12-2018,SO80-01380,Rogers Gutters - GA ( Mach II & GA ),USA,$0.00,0
2147392,07-12-2018,SO80-01379,Quality Roofing Experts,USA,$0.00,0
2144823,07-12-2018,SO80-01378,Total Roofing Systems - FL (aka Dynamic Metals),USA,$291.99,291.99
2142506,07-12-2018,SO80-01377,ANNB Roofing,USA,$452.56,452.56
2130864,07-11-2018,SO80-01376,Clark's Seamless Gutters,USA,$40.09,40.09
2130663,07-11-2018,SO80-01375,MTC Corporation,USA,"$1,480.00",1480
2121507,07-11-2018,SO80-01374,Total Roofing Systems - FL (aka Dynamic Metals),USA,$274.66,274.66
2120558,07-11-2018,SO80-01373,Ultimate Construction Inc,USA,"$80,055.00",80055
2120345,07-11-2018,SO80-01372,Metal City Roofing,USA,"$8,000.00",8000
2120029,07-11-2018,SO80-01371,Wayne Building Products - Edmonton,USA,"$57,800.00",57800
2119928,07-11-2018,SO80-01370,Michigan Steel & Trim,USA,$610.50,610.5
2117411,07-11-2018,SO80-01369,"Premier Metalworks, LLC",USA,$475.61,475.61
2117407,07-11-2018,SO80-01368,Spectra Gutter Systems,USA,"$7,248.00",7248
2115297,07-11-2018,SO80-01367,MB Sheet Metal Roofing - TX,USA,"$1,299.98",1299.98
2115188,07-11-2018,SO80-01366,Rain Trade Corp.,USA,"$7,248.00",7248
2114872,07-11-2018,SO80-01365,Pearl Trim and Gutters,USA,$547.80,547.8
2109944,07-11-2018,SO80-01364,Western States Decking,USA,"$13,660.00",13660
2104557,07-10-2018,SO80-01363,Town and Country Metals,USA,$0.00,0
2103849,07-10-2018,SO80-01362,Parraghi Roofing and Sheetmetal,USA,$127.91,127.91
2103848,07-10-2018,SO80-01361,Rain Trade Corp.,USA,"$7,248.00",7248
2103547,07-10-2018,SO80-01360,New Castle Metals,USA,$0.00,0
2099448,07-10-2018,SO80-01359,"Magnum Tools, LLC",USA,"$8,940.00",8940
2099236,07-10-2018,SO80-01358,Kodiac Roofing,USA,$174.72,174.72
2098531,07-10-2018,SO80-01357,"Magnum Tools, LLC",USA,"$8,940.00",8940
2098107,07-10-2018,SO80-01356,Premier Roof Solutions / Top Metal Works,USA,$29.18,29.18
2094642,07-10-2018,SO80-01355,McMurray & Sons Inc.,USA,"$4,187.00",4187
2093341,07-10-2018,SO80-01354,"Drexel Metals, Inc.",USA,"$1,416.00",1416
2093240,07-10-2018,SO80-01353,Thorne Metal Systems Inc.,USA,$140.22,140.22
2092539,07-10-2018,SO80-01352,"Drexel Metals, Inc.",USA,"$50,319.00",50319
2092038,07-10-2018,SO80-01351,Storm King Services,USA,$655.63,655.63
2091629,07-10-2018,SO80-01350,Bosnick Roofing Inc.,USA,$121.12,121.12
2091119,07-10-2018,SO80-01349,Roberts Seamless Gutters,USA,$0.00,0
2087383,07-10-2018,SO80-01348,Aluminum Associates,USA,"$33,576.00",33576
2087282,07-10-2018,SO80-01347,Sheffield Metals International,USA,"$21,308.00",21308
2085237,07-09-2018,SO80-01346,Karr's Building Supply,USA,$0.00,0
2084828,07-09-2018,SO80-01345,McElroy Metal Inc.,USA,$650.00,650
2084399,07-09-2018,SO80-01344,Rolled Steel Products,USA,$200.00,200
2084098,07-09-2018,SO80-01343,Gutter Guy's Company,USA,$49.73,49.73
2083993,07-09-2018,SO80-01342,Exterior Building Supply - Idaho,USA,$153.86,153.86
2083276,07-09-2018,SO80-01341,Gulf Coast Supply,USA,$48.86,48.86
2083275,07-09-2018,SO80-01340,Gulf Coast Supply,USA,"$2,871.65",2871.65
2082403,07-09-2018,SO80-01339,Wildcat Metals,USA,"$1,006.35",1006.35
2081469,07-09-2018,SO80-01338,Steven Slabaugh - Mn,USA,$0.00,0
2078186,07-09-2018,SO80-01337,Three Rivers Machinery,USA,"$8,485.00",8485
2078078,07-09-2018,SO80-01336,Rain Trade Corp.,USA,"$6,032.00",6032
2078077,07-09-2018,SO80-01335,Spectra Gutter Systems,USA,"$1,004.00",1004
2076433,07-09-2018,SO80-01334,Ecco Machinery,USA,"$6,564.00",6564
2075927,07-09-2018,SO80-01333,Ecco Machinery,USA,"$1,272.00",1272
2074821,07-09-2018,SO80-01332,"Magnum Tools, LLC",USA,"$6,196.00",6196
2067832,07-06-2018,SO80-01331,Rain Trade Corp.,USA,$780.04,780.04
2067724,07-06-2018,SO80-01330,Calidad Machinery & Equip,USA,$50.00,50
2067716,07-06-2018,SO80-01329,Storm King Services,USA,$99.10,99.1
2067088,07-06-2018,SO80-01328,Modern Builders Supply Inc.,USA,"$8,940.00",8940
2066775,07-06-2018,SO80-01327,Midwest Metal - MN,USA,$84.00,84
2066025,07-06-2018,SO80-01326,Spectra Gutter Systems,USA,$398.13,398.13
2065518,07-06-2018,SO80-01325,Ecco Machinery,USA,$0.00,0
2064605,07-06-2018,SO80-01324,New Tech Machinery de Mexico,USA,"$51,816.13",51816.13
2058588,07-06-2018,SO80-01323,Midwest Metal - MN,USA,$520.24,520.24
2057632,07-06-2018,SO80-01322,Rain Trade Corp.,USA,"$7,248.00",7248
2055915,07-06-2018,SO80-01321,Sheffield Metals International,USA,"$44,639.00",44639
2051803,07-06-2018,SO80-01320,Central Exteriors,USA,"$1,612.08",1612.08
2051599,07-06-2018,SO80-01319,ABC Supply Company - Daytona Beach,USA,"$1,069.31",1069.31
2050794,07-06-2018,SO80-01318,Exterior Building Supply - Idaho,USA,$768.87,768.87
2050690,07-06-2018,SO80-01317,K&N Seamless Gutters,USA,$605.94,605.94
2041257,07-05-2018,SO80-01316,First Choice Gutter Co - WA,USA,$455.00,455
2034816,07-05-2018,SO80-01315,"ABC Supply Company - Austin, TX #465",USA,"$8,940.00",8940
2031233,07-05-2018,SO80-01314,JR Gutters Company LLC,USA,$26.94,26.94
2029830,07-05-2018,SO80-01313,All Seasons Roofing,USA,$488.60,488.6
2028227,07-05-2018,SO80-01312,Royal Building Products,USA,"$11,344.00",11344
2025521,07-05-2018,SO80-01311,DB Metal Roofing - Ala.,USA,"$3,005.45",3005.45
1996378,07-03-2018,SO80-01310,Vento Rain Gutters Inc,USA,"$6,500.00",6500
1987094,07-03-2018,SO80-01309,Rain Trade Corp.,USA,"$6,632.00",6632
1982963,07-03-2018,SO80-01308,Jet Metals LLC,USA,$659.81,659.81
1982645,07-03-2018,SO80-01307,Rain Trade Corp.,USA,"$6,196.00",6196
1981435,07-03-2018,SO80-01306,Rain Trade Corp.,USA,"$10,012.00",10012
1971619,07-02-2018,SO80-01305,All Metal Roofing & Siding,USA,"$1,302.97",1302.97
1969791,07-02-2018,SO80-01304,Rain Trade Corp.,USA,"$6,972.00",6972
1969176,07-02-2018,SO80-01303,Straight Solutions Inc.,USA,$52.42,52.42
1968773,07-02-2018,SO80-01302,Taylor Metal Products,USA,$692.09,692.09
1968572,07-02-2018,SO80-01301,Spectra Gutter Systems,USA,"$6,196.00",6196
1967566,07-02-2018,SO80-01300,"Drexel Metals, Inc.",USA,$122.70,122.7
1967148,07-02-2018,SO80-01299,Rain Trade Corp.,USA,"$9,084.00",9084
1966827,07-02-2018,SO80-01298,"Magnum Tools, LLC",USA,"$7,248.00",7248
1966826,07-02-2018,SO80-01297,Rain Trade Corp.,USA,"$9,308.00",9308
1965610,07-02-2018,SO80-01296,Copper Nail Roofing,USA,$216.94,216.94
1963828,07-02-2018,SO80-01295,Storm Guard,USA,$405.34,405.34
1946932,06/29/2018,SO80-01294,Tiley Roofing Inc.,USA,$373.49,373.49
1945896,06/29/2018,SO80-01293,Campbell Roofing Inc.,USA,$69.72,69.72
1944958,06/29/2018,SO80-01292,Thorne Metal Systems Inc.,USA,$175.53,175.53
1944650,06/29/2018,SO80-01291,Stone Ridge Roofing,USA,$555.93,555.93
1944449,06/29/2018,SO80-01290,Granite Enterprises Roofing,USA,"$1,680.45",1680.45
1943009,06/29/2018,SO80-01289,Rain Trade Corp.,USA,"$7,528.00",7528
1942805,06/29/2018,SO80-01288,Modern Builders Supply Inc.,USA,$391.30,391.3
1941901,06/29/2018,SO80-01287,High Country Construction LLC,USA,"$1,391.65",1391.65
1939611,06/29/2018,SO80-01286,Rain Trade Corp.,USA,$140.00,140
1939607,06/29/2018,SO80-01285,Y Holdings Inc.,USA,"$10,108.00",10108
1939603,06/29/2018,SO80-01284,Jet Metals LLC,USA,$449.71,449.71
1939598,06/29/2018,SO80-01283,Spectra Gutter Systems,USA,"$9,308.00",9308
1939481,06/29/2018,SO80-01282,Knox Services,USA,$765.00,765
1939076,06/29/2018,SO80-01281,Knox Services,USA,$113.33,113.33
1933770,06/29/2018,SO80-01280,Y Holdings Inc.,USA,$0.00,0
1933464,06/29/2018,SO80-01279,Twin Peaks Panels,USA,"$79,590.00",79590
1921099,06/28/2018,SO80-01278,Rain Trade Corp.,USA,"$7,616.00",7616
1920794,06/28/2018,SO80-01277,AMS Inc.,USA,$0.00,0
1920791,06/28/2018,SO80-01276,Custom Bilt Metals,USA,$69.91,69.91
1919244,06/28/2018,SO80-01275,Ranger Roofing & Construction,USA,"$3,493.32",3493.32
1918835,06/28/2018,SO80-01274,Karr's Building Supply,USA,$0.00,0
1918026,06/28/2018,SO80-01273,Lemke Home Improvements,USA,"$1,131.99",1131.99
1916893,06/28/2018,SO80-01272,First Choice Gutter Co - WA,USA,$105.09,105.09
1916182,06/28/2018,SO80-01271,Advanced Building Products,USA,$191.02,191.02
1914153,06/28/2018,SO80-01270,Hiddenwood Creek Construction LLC,USA,"$7,745.00",7745
1913742,06/28/2018,SO80-01269,French's Gutter's and Sheetmetal,USA,$185.90,185.9
1912305,06/28/2018,SO80-01268,Rain Trade Corp.,USA,"$8,940.00",8940
1911400,06/28/2018,SO80-01267,Aluminum Associates,USA,"$18,336.00",18336
1910185,06/28/2018,SO80-01266,Spectra Gutter Systems,USA,"$24,784.00",24784
1908677,06/28/2018,SO80-01265,Rain Trade Corp.,USA,"$6,564.00",6564
1900204,06/27/2018,SO80-01264,Gulf Coast Supply,USA,$308.67,308.67
1900102,06/27/2018,SO80-01263,Southern Contracting Services,USA,$209.61,209.61
1899490,06/27/2018,SO80-01262,Rain Trade Corp.,USA,"$6,696.00",6696
1899485,06/27/2018,SO80-01261,"Jnl Steel Components, Inc",USA,$304.32,304.32
1898363,06/27/2018,SO80-01260,Northwest Steel Co,USA,"$2,929.08",2929.08
1896213,06/27/2018,SO80-01259,ABC Supply Company - WV #668,USA,"$9,671.50",9671.5
1896006,06/27/2018,SO80-01258,Cobrad LLC,USA,"$1,590.00",1590
1893178,06/27/2018,SO80-01257,"ABC Supply Company - Lee's Summit, MO",USA,"$7,248.00",7248
1891860,06/27/2018,SO80-01256,Tri County Metals,USA,$115.00,115
1891058,06/27/2018,SO80-01255,AMS Inc.,USA,$705.86,705.86
1890957,06/27/2018,SO80-01254,Style Craft Inc,USA,"$1,481.16",1481.16
1890240,06/27/2018,SO80-01253,Royal Building Products,USA,"$11,344.00",11344
1877882,06/26/2018,SO80-01252,McElroy Metal Inc.,USA,"$67,610.00",67610
1876760,06/26/2018,SO80-01251,Rain Trade Corp.,USA,"$6,564.00",6564
1876430,06/26/2018,SO80-01250,Colorado Gutter Professionals LLC,USA,$125.00,125
1875498,06/26/2018,SO80-01249,Karr's Building Supply,USA,"$9,076.00",9076
1875396,06/26/2018,SO80-01248,Giovanni Rodriguez,USA,"$7,745.00",7745
1874549,06/26/2018,SO80-01247,Premium Panels Inc.,USA,$135.63,135.63
1874346,06/26/2018,SO80-01246,Metallion Industries,USA,$249.89,249.89
1873841,06/26/2018,SO80-01245,Premium Panels Inc.,USA,$100.19,100.19
1873128,06/26/2018,SO80-01244,Karr's Building Supply,USA,$981.05,981.05
1870977,06/26/2018,SO80-01243,Karr's Building Supply,USA,"$46,801.00",46801
1865273,06/26/2018,SO80-01242,Premier Roof Solutions / Top Metal Works,USA,$0.00,0
1864969,06/26/2018,SO80-01241,Byers Company,USA,$526.13,526.13
1864467,06/26/2018,SO80-01240,Custom Bilt Metals,USA,$813.65,813.65
1862160,06/26/2018,SO80-01239,ABC Supply Company - Grand Junction #128,USA,"$6,264.00",6264
1855944,06/25/2018,SO80-01238,Sheffield Metals International,USA,"$21,152.00",21152
1855936,06/25/2018,SO80-01237,Sheffield Metals International,USA,$0.00,0
1853516,06/25/2018,SO80-01236,Y&M Gutter Company LLC dba The Brothers That Just Do Gutters,USA,"$11,260.00",11260
1853010,06/25/2018,SO80-01235,Z-Craft,USA,$160.00,160
1852404,06/25/2018,SO80-01234,Seamless Gutters Unlimited,USA,$684.09,684.09
1849911,06/25/2018,SO80-01233,Matteo Aluminum Inc.,USA,$302.86,302.86
1849176,06/25/2018,SO80-01232,Gulf Coast Supply,USA,$647.83,647.83
1849164,06/25/2018,SO80-01231,"Watson Metals, LLC",USA,$159.08,159.08
1846386,06/25/2018,SO80-01230,"Advanced Sheet Metal, Inc.",USA,"$1,031.86",1031.86
1846380,06/25/2018,SO80-01229,Calidad Machinery & Equip,USA,$220.00,220
1842685,06/25/2018,SO80-01228,"FrameCad, Ltd",USA,$406.40,406.4
1842383,06/25/2018,SO80-01227,WB Exteriors LLC,USA,"$1,500.00",1500
1842072,06/25/2018,SO80-01226,Holliman Siding - UT,USA,"$23,280.00",23280
1841570,06/25/2018,SO80-01225,"K-Mar Building Products, Inc",USA,$720.12,720.12
1840953,06/25/2018,SO80-01224,Canyon Glass and Gutter,USA,$0.00,0
1840840,06/25/2018,SO80-01223,Denco Gutters,USA,$0.00,0
1840418,06/25/2018,SO80-01222,Gulf Coast Supply,USA,$354.39,354.39
1839107,06/25/2018,SO80-01221,Brink Gutter Supplies,USA,"$10,064.00",10064
1823738,06/22/2018,SO80-01220,King's Roofing - Hawaii,USA,"$1,668.61",1668.61
1823736,06/22/2018,SO80-01219,Master Steel Roofing,USA,$607.31,607.31
1822068,06/22/2018,SO80-01218,Rain Trade Corp.,USA,"$7,388.00",7388
1817962,06/22/2018,SO80-01217,Miller's Sheet Metal Ltd.,USA,$0.00,0
1817139,06/22/2018,SO80-01216,McElroy Metal Inc.,USA,"$77,200.00",77200
1816533,06/22/2018,SO80-01214,Pearl Trim and Gutters,USA,$356.51,356.51
1815102,06/22/2018,SO80-01213,"Advanced Sheet Metal, Inc.",USA,$384.59,384.59
1814896,06/22/2018,SO80-01212,"Custom Corrugated & Supply, LLC",USA,$172.83,172.83
1814279,06/22/2018,SO80-01211,Dunn & Abee Inc.,USA,"$8,360.00",8360
1805813,06/22/2018,SO80-01210,Bighorn Rain Gutter,USA,$473.79,473.79
1804812,06/22/2018,SO80-01209,Custom Metal Roofing/HPM - HI,USA,"$2,243.76",2243.76
1792484,06/21/2018,SO80-01208,Rain Trade Corp.,USA,"$1,420.00",1420
1792166,06/21/2018,SO80-01207,"Premier Metalworks, LLC",USA,$35.14,35.14
1789795,06/21/2018,SO80-01206,Christner's Supply,USA,"$57,940.00",57940
1789694,06/21/2018,SO80-01205,"Magnum Tools, LLC",USA,"$9,532.00",9532
1789491,06/21/2018,SO80-01204,"Magnum Tools, LLC",USA,"$6,196.00",6196
1788248,06/21/2018,SO80-01203,Y Holdings Inc.,USA,$512.24,512.24
1785203,06/21/2018,SO80-01202,Storm Guard,USA,$390.59,390.59
1782005,06/21/2018,SO80-01201,Bighorn Rain Gutter,USA,$106.05,106.05
1780242,06/21/2018,SO80-01200,Milson's Quality Roofing  - Ind.,USA,$0.00,0
1780141,06/21/2018,SO80-01199,Yanez Homesolutions LLC,USA,$62.50,62.5
1777933,05-10-2018,SO80-01198,New Tech Machinery de Mexico,USA,"$89,589.16",89589.16
